source_scope,perturbation_context,baseline_condition,simulated_protocol_condition,baseline_candidate_id,db_name,trial_number,current_na,category_id,factor_source,legacy_selection_rule,legacy_configuration_status,biological_perturbation_selection_policy,max_configs_per_category,baseline_sigmoid_state_at_stim_end_10_90,baseline_sigmoid_state_at_sim_end_10_90,baseline_temporal_recruitment_class,baseline_Ko_efficiency_score,baseline_Ko_efficiency_quadrant,perturbed_parameter,perturbation_factor,baseline_value,perturbed_value,perturbed_parameter_1,factor_1,baseline_value_1,perturbed_value_1,perturbed_parameter_2,factor_2,baseline_value_2,perturbed_value_2,simulation_status,failure_reason,perturbed_peak_depolarization_mV,perturbed_stim_end_depolarization_mV,perturbed_rise_slope_mV_per_s,perturbed_rise_tau_s,perturbed_plateau_slope_mV_per_s,perturbed_undershoot_magnitude_mV,perturbed_decay_slope_mV_per_s,perturbed_decay_tau_s,perturbed_return_slope_mV_per_s,perturbed_Ko_baseline_mM,perturbed_Ko_peak_mM,perturbed_Ko_final_mM,perturbed_Ko_peak_delta_mM,perturbed_Ko_recovery_error_mM,perturbed_Ko_rise_t20_s,perturbed_Ko_rise_t80_s,perturbed_Ko_decay_t80_s,perturbed_Ko_decay_t20_s,perturbed_Ko_rise_rate_mM_per_s,perturbed_Ko_decay_rate_abs_mM_per_s,perturbed_Ko_rise_over_decay_rate,perturbed_Ko_efficiency_score,perturbed_Ko_efficiency_status,perturbed_sigmoid_value_at_stim_end,perturbed_sigmoid_value_at_sim_end,perturbed_sigmoid_peak_during_stim,perturbed_sigmoid_state_at_stim_end_10_90,perturbed_sigmoid_state_at_sim_end_10_90,perturbed_sigmoid_peak_state_during_stim_10_90,perturbed_temporal_recruitment_class,baseline_rise_slope_mV_per_s,delta_rise_slope_mV_per_s,direction_rise_slope_mV_per_s,baseline_rise_tau_s,delta_rise_tau_s,direction_rise_tau_s,baseline_decay_slope_mV_per_s,delta_decay_slope_mV_per_s,direction_decay_slope_mV_per_s,baseline_decay_tau_s,delta_decay_tau_s,direction_decay_tau_s,baseline_return_slope_mV_per_s,delta_return_slope_mV_per_s,direction_return_slope_mV_per_s,baseline_stim_end_depolarization_mV,delta_stim_end_depolarization_mV,direction_stim_end_depolarization_mV,baseline_peak_depolarization_mV,delta_peak_depolarization_mV,direction_peak_depolarization_mV,baseline_undershoot_magnitude_mV,delta_undershoot_magnitude_mV,direction_undershoot_magnitude_mV,Ko_efficiency_score,delta_Ko_efficiency_score,direction_Ko_efficiency_score,sigmoid_state_change,sigmoid_phase_transition,Ko_rise_speed_class,Ko_decay_speed_class,Ko_efficiency_quadrant,Ko_rise_fast_slow_cutoff,Ko_decay_fast_slow_cutoff,Ko_efficiency_threshold_source,Ko_efficiency_threshold_interpretation
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,0.75,4.2823603036635075e-06,3.2117702277476307e-06,P_gap_eff,0.75,4.2823603036635075e-06,3.2117702277476307e-06,zth,1.0,26.454507263519563,26.454507263519563,ok,,4.640860927104384,4.212621701288995,0.7883335465535597,0.672199077640121,-0.021557088908946576,0.16357867841156803,-0.28854250085901023,0.4596530612244898,0.028832917213464846,5.113328683378786,6.219987120833719,5.06753265408587,1.106658437454933,-0.04579602929291582,11.386655403186088,12.224480745298754,30.964068749088053,32.44703207666501,0.7925220557289728,0.4662776666086005,1.6996783515137261,1.6996783515137261,defined,2.6401971900983635e-112,9.711266711524347e-144,2.6401971900983635e-112,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.06267028077276549,increase,0.6664245794959189,0.005774498144202056,increase,-0.2514357683509673,-0.03710673250804292,decrease,0.4596530612244898,0.0,no_change,0.020819885764961212,0.008013031448503634,increase,3.813029841619567,0.3995918596694281,increase,4.308095058359754,0.3327658687446302,increase,0.3010087566305941,-0.13743007821902609,decrease,1.6996783515137261,1.019377220130477,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,0.75,4.2823603036635075e-06,3.2117702277476307e-06,P_gap_eff,0.75,4.2823603036635075e-06,3.2117702277476307e-06,zth,1.25,26.454507263519563,33.06813407939946,ok,,4.640860927104384,4.212621701288995,0.7883335465535597,0.672199077640121,-0.021557088908946576,0.16357867841156803,-0.28854250085901023,0.4596530612244898,0.028832917213464846,5.113328683378786,6.219987120833719,5.06753265408587,1.106658437454933,-0.04579602929291582,11.386655403186088,12.224480745298754,30.964068749088053,32.44703207666501,0.7925220557289728,0.4662776666086005,1.6996783515137261,1.6996783515137261,defined,5.2311193494468085e-141,1.9241288261654822e-172,5.2311193494468085e-141,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.06267028077276549,increase,0.6664245794959189,0.005774498144202056,increase,-0.2514357683509673,-0.03710673250804292,decrease,0.4596530612244898,0.0,no_change,0.020819885764961212,0.008013031448503634,increase,3.813029841619567,0.3995918596694281,increase,4.308095058359754,0.3327658687446302,increase,0.3010087566305941,-0.13743007821902609,decrease,1.6996783515137261,1.019377220130477,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,1.0,4.2823603036635075e-06,4.2823603036635075e-06,P_gap_eff,1.0,4.2823603036635075e-06,4.2823603036635075e-06,zth,0.75,26.454507263519563,19.840880447639673,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,4.3052188431775156e-69,1.2090503656168998e-99,4.3052188431775156e-69,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,1.0,4.2823603036635075e-06,4.2823603036635075e-06,P_gap_eff,1.0,4.2823603036635075e-06,4.2823603036635075e-06,zth,1.0,26.454507263519563,26.454507263519563,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,8.530087706558955e-98,2.395535752312065e-128,8.530087706558955e-98,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,1.0,4.2823603036635075e-06,4.2823603036635075e-06,P_gap_eff,1.0,4.2823603036635075e-06,4.2823603036635075e-06,zth,1.25,26.454507263519563,33.06813407939946,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,1.6900975056562524e-126,4.7463626857905646e-157,1.6900975056562524e-126,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,1.25,4.2823603036635075e-06,5.352950379579385e-06,P_gap_eff,1.25,4.2823603036635075e-06,5.352950379579385e-06,zth,0.75,26.454507263519563,19.840880447639673,ok,,4.0299879980886715,3.549761569015061,0.6739827039381171,0.6603782954813351,-0.021646205234086002,0.31973337285859316,-0.2196150940767474,0.4596530612244898,0.0148758651618791,4.979819904386259,6.111039721410882,5.051299779173234,1.1312198170246228,0.07147987478697448,11.406445802666997,14.166853821674996,30.958143443324158,32.5414608026298,0.245881002207307,0.4015897139038733,0.6122691734733086,0.6122691734733086,defined,1.95076961890356e-57,4.924396857595344e-88,1.95076961890356e-57,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,-0.05168056184267711,decrease,0.6664245794959189,-0.006046284014583847,decrease,-0.2514357683509673,0.03182067427421992,increase,0.4596530612244898,0.0,no_change,0.020819885764961212,-0.0059440206030821115,decrease,3.813029841619567,-0.26326827260450614,decrease,4.308095058359754,-0.2781070602710827,decrease,0.3010087566305941,0.018724616227999036,increase,0.6122691734733086,-0.06803195790994054,decrease,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,1.25,4.2823603036635075e-06,5.352950379579385e-06,P_gap_eff,1.25,4.2823603036635075e-06,5.352950379579385e-06,zth,1.0,26.454507263519563,26.454507263519563,ok,,4.0299879980886715,3.549761569015061,0.6739827039381171,0.6603782954813351,-0.021646205234086002,0.31973337285859316,-0.2196150940767474,0.4596530612244898,0.0148758651618791,4.979819904386259,6.111039721410882,5.051299779173234,1.1312198170246228,0.07147987478697448,11.406445802666997,14.166853821674996,30.958143443324158,32.5414608026298,0.245881002207307,0.4015897139038733,0.6122691734733086,0.6122691734733086,defined,3.865131262934108e-86,9.756887774417743e-117,3.865131262934108e-86,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,-0.05168056184267711,decrease,0.6664245794959189,-0.006046284014583847,decrease,-0.2514357683509673,0.03182067427421992,increase,0.4596530612244898,0.0,no_change,0.020819885764961212,-0.0059440206030821115,decrease,3.813029841619567,-0.26326827260450614,decrease,4.308095058359754,-0.2781070602710827,decrease,0.3010087566305941,0.018724616227999036,increase,0.6122691734733086,-0.06803195790994054,decrease,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,P_gap_eff,1.25,4.2823603036635075e-06,5.352950379579385e-06,P_gap_eff,1.25,4.2823603036635075e-06,5.352950379579385e-06,zth,1.25,26.454507263519563,33.06813407939946,ok,,4.0299879980886715,3.549761569015061,0.6739827039381171,0.6603782954813351,-0.021646205234086002,0.31973337285859316,-0.2196150940767474,0.4596530612244898,0.0148758651618791,4.979819904386259,6.111039721410882,5.051299779173234,1.1312198170246228,0.07147987478697448,11.406445802666997,14.166853821674996,30.958143443324158,32.5414608026298,0.245881002207307,0.4015897139038733,0.6122691734733086,0.6122691734733086,defined,7.65812607236874e-115,1.933167894373792e-145,7.65812607236874e-115,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,-0.05168056184267711,decrease,0.6664245794959189,-0.006046284014583847,decrease,-0.2514357683509673,0.03182067427421992,increase,0.4596530612244898,0.0,no_change,0.020819885764961212,-0.0059440206030821115,decrease,3.813029841619567,-0.26326827260450614,decrease,4.308095058359754,-0.2781070602710827,decrease,0.3010087566305941,0.018724616227999036,increase,0.6122691734733086,-0.06803195790994054,decrease,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,gamma_s_eff,0.75,9.09790791929634e-05,6.823430939472254e-05,gamma_s_eff,0.75,9.09790791929634e-05,6.823430939472254e-05,zth,0.75,26.454507263519563,19.840880447639673,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,4.3052188431775156e-69,1.2090503656168998e-99,4.3052188431775156e-69,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,gamma_s_eff,0.75,9.09790791929634e-05,6.823430939472254e-05,gamma_s_eff,0.75,9.09790791929634e-05,6.823430939472254e-05,zth,1.0,26.454507263519563,26.454507263519563,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,8.530087706558955e-98,2.395535752312065e-128,8.530087706558955e-98,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,gamma_s_eff,0.75,9.09790791929634e-05,6.823430939472254e-05,gamma_s_eff,0.75,9.09790791929634e-05,6.823430939472254e-05,zth,1.25,26.454507263519563,33.06813407939946,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,1.6900975056562524e-126,4.7463626857905646e-157,1.6900975056562524e-126,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,gamma_s_eff,1.0,9.09790791929634e-05,9.09790791929634e-05,gamma_s_eff,1.0,9.09790791929634e-05,9.09790791929634e-05,zth,0.75,26.454507263519563,19.840880447639673,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,4.3052188431775156e-69,1.2090503656168998e-99,4.3052188431775156e-69,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,gamma_s_eff,1.0,9.09790791929634e-05,9.09790791929634e-05,gamma_s_eff,1.0,9.09790791929634e-05,9.09790791929634e-05,zth,1.0,26.454507263519563,26.454507263519563,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,8.530087706558955e-98,2.395535752312065e-128,8.530087706558955e-98,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,gamma_s_eff,1.0,9.09790791929634e-05,9.09790791929634e-05,gamma_s_eff,1.0,9.09790791929634e-05,9.09790791929634e-05,zth,1.25,26.454507263519563,33.06813407939946,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,1.6900975056562524e-126,4.7463626857905646e-157,1.6900975056562524e-126,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
legacy_single_current_optuna,MFA_like_from_control_legacy,CONTROL,CONTROL,CONTROL_50nA.db::trial_2067,CONTROL_50nA.db,2067,50,CONTROL|50|closed_low|closed_low|fully_closed_at_sim_end|closed_low,filter_baseline_fold_grid,top_n_by_objective,legacy_top300_optuna_trial,top_ranked_per_sigmoid_temporal_category,2,closed_low,closed_low,fully_closed_at_sim_end,0.6803011313832491,slow_rise_fast_decay,gamma_s_eff,1.25,9.09790791929634e-05,0.00011372384899120425,gamma_s_eff,1.25,9.09790791929634e-05,0.00011372384899120425,zth,0.75,26.454507263519563,19.840880447639673,ok,,4.308095058359754,3.813029841619567,0.7256632657807942,0.6664245794959189,-0.02332620349693807,0.3010087566305941,-0.2514357683509673,0.4596530612244898,0.020819885764961212,5.039981421482436,6.156409569762694,5.055555304559533,1.1164281482802583,0.015573883077097506,11.396061968674934,12.732359626795411,30.959892076701717,32.48369963219653,0.5012782031739237,0.4334619268293446,1.1564526712660477,1.1564526712660477,defined,4.3052188431775156e-69,1.2090503656168998e-99,4.3052188431775156e-69,closed_low,closed_low,closed_low,fully_closed_at_sim_end,0.7256632657807942,0.0,no_change,0.6664245794959189,0.0,no_change,-0.2514357683509673,0.0,no_change,0.4596530612244898,0.0,no_change,0.020819885764961212,0.0,no_change,3.813029841619567,0.0,no_change,4.308095058359754,0.0,no_change,0.3010087566305941,0.0,no_change,1.1564526712660477,0.47615153988279857,increase,unchanged_closed,False,slow_rise,slow_decay,slow_rise_slow_decay,1.2627466178182032,0.5158371509008914,source_scope_current_na_legacy_median,descriptive_legacy_baseline_median_no_experimental_observable
